date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:55	73302/73302	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/uic.js?v=1.0.5	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/uic3447.js	(from https://www.w3schools.com/html/html_intro.asp)
12:31:56	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:31:55%20GMT	https://www.w3schools.com/html/python/	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/python/index.html	(from https://www.w3schools.com/html/html_intro.asp)
12:31:56	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:31:55%20GMT	https://www.w3schools.com/html/numpy/	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/numpy/index.html	(from https://www.w3schools.com/html/html_intro.asp)
12:31:56	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:31:55%20GMT	https://www.w3schools.com/html/pandas/	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/pandas/index.html	(from https://www.w3schools.com/html/html_intro.asp)
12:31:57	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:31:55%20GMT	https://www.w3schools.com/html/scipy/	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/scipy/index.html	(from https://www.w3schools.com/html/html_intro.asp)
12:31:57	25573/25573	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e5-6241c33db4d9b%22	https://cdn.snigelweb.com/adengine/w3schools.com/loader.js	D:/Sunrise%20Web/html/home%20work/cdn.snigelweb.com/adengine/w3schools.com/loader.js	(from https://www.w3schools.com/html/html_intro.asp)
12:31:58	32618/32618	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/common-deps.js?v=1.0.5	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/common-deps3447.js	(from https://www.w3schools.com/html/html_intro.asp)
12:31:59	52751/52751	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/user-session.js?v=1.0.34	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/user-session4fae.js	(from https://www.w3schools.com/html/html_intro.asp)
12:32:00	50335/50335	---M-Z	200	added ('OK')	application/javascript	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/lib/my-learning/main.js?v=1.0.29	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/lib/my-learning/main41be.js	(from https://www.w3schools.com/html/html_intro.asp)
12:32:01	353446/353446	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:50:22%20GMT	https://www.w3schools.com/html/default.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/default.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:03	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:32:01%20GMT	https://www.w3schools.com/html/w3.css	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/w3.11.delayed	(from https://www.w3schools.com/html/html_intro.asp)
12:32:05	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:32:03%20GMT	https://www.w3schools.com/html/w3.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/w3.12.delayed	(from https://www.w3schools.com/html/html_intro.asp)
12:32:07	9466/9466	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2005:32:05%20GMT	https://www.w3schools.com/html/node.js	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/node.13.delayed	(from https://www.w3schools.com/html/html_intro.asp)
12:32:08	361110/361110	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:02:09%20GMT	https://www.w3schools.com/html/html_exercises.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_exercises.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:09	347643/347643	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:09:48%20GMT	https://www.w3schools.com/html/html_quiz.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_quiz.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:10	8621/8621	---M-Z	200	added ('OK')	image/png	etag:%2203e8ec6616db1:0+gzip%22	https://www.w3schools.com/images/colorpicker2000.png	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/images/colorpicker2000.png	(from https://www.w3schools.com/html/html_intro.asp)
12:32:11	341288/341288	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:02:20%20GMT	https://www.w3schools.com/html/html_lists.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_lists.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:12	343107/343107	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:20:08%20GMT	https://www.w3schools.com/html/html_lists_ordered.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_lists_ordered.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:13	343601/343601	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:21:51%20GMT	https://www.w3schools.com/html/html_lists_unordered.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_lists_unordered.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:15	346820/346820	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:56:29%20GMT	https://www.w3schools.com/html/html_links.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_links.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:16	346658/346658	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:54:09%20GMT	https://www.w3schools.com/html/html_tables.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_tables.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:17	345508/345508	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:08:03%20GMT	https://www.w3schools.com/html/html_table_borders.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_borders.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:18	345623/345623	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:19:07%20GMT	https://www.w3schools.com/html/html_table_headers.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_headers.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:19	349330/349330	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:03:01%20GMT	https://www.w3schools.com/html/html_div.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_div.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:20	348172/348172	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:09:42%20GMT	https://www.w3schools.com/html/html_blocks.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_blocks.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:21	363833/363833	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:04:00%20GMT	https://www.w3schools.com/html/html_form_input_types.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_form_input_types.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:22	354840/354840	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:24:34%20GMT	https://www.w3schools.com/html/html_form_attributes.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_form_attributes.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:24	347887/347887	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:57:29%20GMT	https://www.w3schools.com/html/html_forms.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_forms.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:25	350431/350431	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:09:05%20GMT	https://www.w3schools.com/html/html_form_elements.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_form_elements.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:26	344451/344451	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:13:06%20GMT	https://www.w3schools.com/html/html_forms_attributes.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_forms_attributes.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:28	350302/350302	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:54:17%20GMT	https://www.w3schools.com/html/html_images.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_images.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:29	347876/347876	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:12:22%20GMT	https://www.w3schools.com/html/html_images_imagemap.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_images_imagemap.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:31	342655/342655	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:04:44%20GMT	https://www.w3schools.com/html/html_images_background.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_images_background.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:31	339906/339906	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:24:29%20GMT	https://www.w3schools.com/html/html_table_padding_spacing.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_padding_spacing.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:33	340306/340306	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:14:03%20GMT	https://www.w3schools.com/html/html_table_colspan_rowspan.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_colspan_rowspan.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:34	343732/343732	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:58:57%20GMT	https://www.w3schools.com/html/html_colors.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_colors.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:35	347572/347572	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:08:41%20GMT	https://www.w3schools.com/html/html_layout.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_layout.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:36	338910/338910	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:37:29%20GMT	https://www.w3schools.com/html/html_links_bookmarks.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_links_bookmarks.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:38	342264/342264	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:53:56%20GMT	https://www.w3schools.com/html/html_editors.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_editors.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:39	341387/341387	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:55:07%20GMT	https://www.w3schools.com/html/html_basic.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_basic.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:40	344539/344539	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:55:12%20GMT	https://www.w3schools.com/html/html_elements.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_elements.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:42	348129/348129	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:57:28%20GMT	https://www.w3schools.com/html/html_attributes.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_attributes.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:43	340993/340993	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:57:24%20GMT	https://www.w3schools.com/html/html_headings.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_headings.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:44	342863/342863	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:58:10%20GMT	https://www.w3schools.com/html/html_paragraphs.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_paragraphs.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:45	342524/342524	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:55:04%20GMT	https://www.w3schools.com/html/html_styles.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_styles.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:46	345642/345642	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:59:25%20GMT	https://www.w3schools.com/html/html_formatting.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_formatting.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:48	344159/344159	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:02:56%20GMT	https://www.w3schools.com/html/html_quotation_elements.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_quotation_elements.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:49	340513/340513	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:58:58%20GMT	https://www.w3schools.com/html/html_comments.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_comments.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:50	347476/347476	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:16:37%20GMT	https://www.w3schools.com/html/html_colors_rgb.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_colors_rgb.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:51	342391/342391	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:20:17%20GMT	https://www.w3schools.com/html/html_colors_hex.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_colors_hex.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:52	350056/350056	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:26:46%20GMT	https://www.w3schools.com/html/html_colors_hsl.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_colors_hsl.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:53	349354/349354	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2002:55:53%20GMT	https://www.w3schools.com/html/html_css.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_css.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:54	339664/339664	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:20:10%20GMT	https://www.w3schools.com/html/html_links_colors.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_links_colors.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:55	340889/340889	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:25:48%20GMT	https://www.w3schools.com/html/html_images_picture.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_images_picture.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:56	339763/339763	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:03:33%20GMT	https://www.w3schools.com/html/html_favicon.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_favicon.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:57	338154/338154	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:14:28%20GMT	https://www.w3schools.com/html/html_page_title.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_page_title.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:58	342408/342408	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:16:33%20GMT	https://www.w3schools.com/html/html_table_sizes.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_sizes.html	(from https://www.w3schools.com/html/html_intro.asp)
12:32:59	345549/345549	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:25:01%20GMT	https://www.w3schools.com/html/html_table_styling.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_styling.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:01	343803/343803	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:33:25%20GMT	https://www.w3schools.com/html/html_table_colgroup.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_table_colgroup.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:02	338702/338702	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:47:22%20GMT	https://www.w3schools.com/html/html_lists_other.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_lists_other.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:03	345513/345513	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:09:57%20GMT	https://www.w3schools.com/html/html_classes.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_classes.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:04	344209/344209	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:18:27%20GMT	https://www.w3schools.com/html/html_id.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_id.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:05	343169/343169	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:03:00%20GMT	https://www.w3schools.com/html/html_iframe.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_iframe.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:07	341866/341866	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:18:17%20GMT	https://www.w3schools.com/html/html_scripts.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_scripts.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:08	340029/340029	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:17:38%20GMT	https://www.w3schools.com/html/html_filepaths.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_filepaths.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:09	349417/349417	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:13:30%20GMT	https://www.w3schools.com/html/html_head.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_head.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:11	350845/350845	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2005:33:09%20GMT	https://www.w3schools.com/html/html_responsive.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_responsive.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:12	343546/343546	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:21:50%20GMT	https://www.w3schools.com/html/html_computercode_elements.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_computercode_elements.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:13	353143/353143	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:11:45%20GMT	https://www.w3schools.com/html/html5_semantic_elements.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_semantic_elements.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:14	354857/354857	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:40:44%20GMT	https://www.w3schools.com/html/html5_syntax.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_syntax.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:15	344342/344342	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:10:48%20GMT	https://www.w3schools.com/html/html_entities.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_entities.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:16	344473/344473	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:17:03%20GMT	https://www.w3schools.com/html/html_symbols.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_symbols.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:17	342829/342829	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:24:59%20GMT	https://www.w3schools.com/html/html_emojis.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_emojis.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:19	363307/363307	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:27:55%20GMT	https://www.w3schools.com/html/html_charset.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_charset.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:20	340989/340989	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:03:47%20GMT	https://www.w3schools.com/html/html_urlencode.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_urlencode.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:21	343105/343105	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2004:13:31%20GMT	https://www.w3schools.com/html/html_xhtml.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_xhtml.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:22	347678/347678	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:30:21%20GMT	https://www.w3schools.com/html/html_form_attributes_form.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_form_attributes_form.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:24	346715/346715	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:13:00%20GMT	https://www.w3schools.com/html/html5_canvas.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_canvas.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:24	343889/343889	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:39:54%20GMT	https://www.w3schools.com/html/html5_svg.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_svg.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:26	341754/341754	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:39:03%20GMT	https://www.w3schools.com/html/html_media.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html_media.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:27	344355/344355	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:00:01%20GMT	https://www.w3schools.com/html/html5_video.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_video.html	(from https://www.w3schools.com/html/html_intro.asp)
12:33:29	342241/342241	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202024%2003:31:57%20GMT	https://www.w3schools.com/html/html5_audio.asp	D:/Sunrise%20Web/html/home%20work/www.w3schools.com/html/html5_audio.html	(from https://www.w3schools.com/html/html_intro.asp)
